k,n,id,orders,generator,P,P_coe,E,E_coe,H,H_coe,Element,gen_coe,,
31,32,2,0,,,,,,,,,0 0 1 0 0 0 0 0 0 0 0 0,,
31,32,3,0,,,,,,,,,0 0 0 1 0 0 0 0 0 0 0 0,,
31,33,0,0,,,,,,,,,1 0 0 0 0 0 0 0 0 0 0 0,,
31,33,1,0,,,,,,,,,0 1 0 0 0 0 0 0 0 0 0 0,,
31,33,2,0,,,,,,,,,0 0 1 0 0 0 0 0 0 0 0 0,,
31,,,0,,,,,,,,,,,
32,2,0,0,,,,,,,,,1 0 0 0 0 0 0 0 0 0 0 0,,
32,2,1,0,,,,,,,,,0 1 0 0 0 0 0 0 0 0 0 0,,
32,2,2,0,,,,,,,,,0 0 1 0 0 0 0 0 0 0 0 0,,
32,2,3,0,,,,,,,,,0 0 0 1 0 0 0 0 0 0 0 0,,
32,3,0,0,,,,,,,,,1 0 0 0 0 0 0 0 0 0 0 0,,
32,3,1,0,,,,,,,,,0 1 0 0 0 0 0 0 0 0 0 0,,
32,3,2,0,,,,,,,,,0 0 1 0 0 0 0 0 0 0 0 0,,
32,4,0,0,,,,,,,,,1 0 0 0 0 0 0 0 0 0 0 0,,
32,4,1,0,,,,,,,,,0 1 0 0 0 0 0 0 0 0 0 0,,
32,4,2,0,,,,,,,,,0 0 1 0 0 0 0 0 0 0 0 0,,
32,4,3,0,,,,,,,,,0 0 0 1 0 0 0 0 0 0 0 0,,
32,4,4,0,,,,,,,,,0 0 0 0 1 0 0 0 0 0 0 0,,
32,4,5,0,,,,,,,,,0 0 0 0 0 1 0 0 0 0 0 0,,
32,4,6,0,,,,,,,,,0 0 0 0 0 0 1 0 0 0 0 0,,
32,4,7,0,,,,,,,,,0 0 0 0 0 0 0 1 0 0 0 0,,
32,5,0,0,,,,,,,,,1 0 0 0 0 0 0 0 0 0 0 0,,
32,5,1,0,,,,,,,,,0 1 0 0 0 0 0 0 0 0 0 0,,
32,5,2,0,,,,,,,,,0 0 1 0 0 0 0 0 0 0 0 0,,
32,6,0,0,,,,,,,,,1 0 0 0 0 0 0 0 0 0 0 0,,
32,6,1,0,,,,,,,,,0 1 0 0 0 0 0 0 0 0 0 0,,
32,6,2,0,,,,,,,,,0 0 1 0 0 0 0 0 0 0 0 0,,
32,6,3,0,,,,,,,,,0 0 0 1 0 0 0 0 0 0 0 0,,
32,6,4,0,,,,,,,,,0 0 0 0 1 0 0 0 0 0 0 0,,
32,6,5,0,,,,,,,,,0 0 0 0 0 1 0 0 0 0 0 0,,
32,7,0,0,,,,,,,,,1 0 0 0 0 0 0 0 0 0 0 0,,
32,7,1,0,,,,,,,,,0 1 0 0 0 0 0 0 0 0 0 0,,
32,7,2,0,,,,,,,,,0 0 1 0 0 0 0 0 0 0 0 0,,
32,7,3,0,,,,,,,,,0 0 0 1 0 0 0 0 0 0 0 0,,
32,8,0,0,,,,,,,,,1 0 0 0 0 0 0 0 0 0 0 0,,
32,8,1,0,,,,,,,,,0 1 0 0 0 0 0 0 0 0 0 0,,
32,8,2,0,,,,,,,,,0 0 1 0 0 0 0 0 0 0 0 0,,
32,8,3,0,,,,,,,,,0 0 0 1 0 0 0 0 0 0 0 0,,
32,8,4,0,,,,,,,,,0 0 0 0 1 0 0 0 0 0 0 0,,
32,8,5,0,,,,,,,,,0 0 0 0 0 1 0 0 0 0 0 0,,
32,8,6,0,,,,,,,,,0 0 0 0 0 0 1 0 0 0 0 0,,
32,8,7,0,,,,,,,,,0 0 0 0 0 0 0 1 0 0 0 0,,
33,2,0,0,,,,,,,,,1 0 0 0 0 0 0 0 0 0 0 0,,
33,2,1,0,,,,,,,,,0 1 0 0 0 0 0 0 0 0 0 0,,
33,2,2,0,,,,,,,,,0 0 1 0 0 0 0 0 0 0 0 0,,
33,3,0,0,,,,,,,,,1 0 0 0 0 0 0 0 0 0 0 0,,
33,3,1,0,,,,,,,,,0 1 0 0 0 0 0 0 0 0 0 0,,
33,3,2,0,,,,,,,,,0 0 1 0 0 0 0 0 0 0 0 0,,
33,4,0,0,,,,,,,,,1 0 0 0 0 0 0 0 0 0 0 0,,
33,4,1,0,,,,,,,,,0 1 0 0 0 0 0 0 0 0 0 0,,
33,4,2,0,,,,,,,,,0 0 1 0 0 0 0 0 0 0 0 0,,
33,4,3,0,,,,,,,,,0 0 0 1 0 0 0 0 0 0 0 0,,
33,4,4,0,,,,,,,,,0 0 0 0 1 0 0 0 0 0 0 0,,
33,4,5,0,,,,,,,,,0 0 0 0 0 1 0 0 0 0 0 0,,
33,4,6,0,,,,,,,,,0 0 0 0 0 0 1 0 0 0 0 0,,
33,4,7,0,,,,,,,,,0 0 0 0 0 0 0 1 0 0 0 0,,
33,5,0,0,,,,,,,,,1 0 0 0 0 0 0 0 0 0 0 0,,
33,5,1,0,,,,,,,,,0 1 0 0 0 0 0 0 0 0 0 0,,
33,5,2,0,,,,,,,,,0 0 1 0 0 0 0 0 0 0 0 0,,
33,5,3,0,,,,,,,,,0 0 0 1 0 0 0 0 0 0 0 0,,
33,6,0,0,,,,,,,,,1 0 0 0 0 0 0 0 0 0 0 0,,
33,6,1,0,,,,,,,,,0 1 0 0 0 0 0 0 0 0 0 0,,
33,6,2,0,,,,,,,,,0 0 1 0 0 0 0 0 0 0 0 0,,
33,6,3,0,,,,,,,,,0 0 0 1 0 0 0 0 0 0 0 0,,
33,6,4,0,,,,,,,,,0 0 0 0 1 0 0 0 0 0 0 0,,
33,6,5,0,,,,,,,,,0 0 0 0 0 1 0 0 0 0 0 0,,
33,6,6,0,,,,,,,,,0 0 0 0 0 0 1 0 0 0 0 0,,
33,6,7,0,,,,,,,,,0 0 0 0 0 0 0 1 0 0 0 0,,
33,7,0,0,,,,,,,,,1 0 0 0 0 0 0 0 0 0 0 0,,
33,7,1,0,,,,,,,,,0 1 0 0 0 0 0 0 0 0 0 0,,
33,7,2,0,,,,,,,,,0 0 1 0 0 0 0 0 0 0 0 0,,
33,7,3,0,,,,,,,,,0 0 0 1 0 0 0 0 0 0 0 0,,
33,7,4,0,,,,,,,,,0 0 0 0 1 0 0 0 0 0 0 0,,
33,7,5,0,,,,,,,,,0 0 0 0 0 1 0 0 0 0 0 0,,
33,8,0,0,,,,,,,,,1 0 0 0 0 0 0 0 0 0 0 0,,
33,8,1,0,,,,,,,,,0 1 0 0 0 0 0 0 0 0 0 0,,
33,8,2,0,,,,,,,,,0 0 1 0 0 0 0 0 0 0 0 0,,
33,8,3,0,,,,,,,,,0 0 0 1 0 0 0 0 0 0 0 0,,
33,8,4,0,,,,,,,,,0 0 0 0 1 0 0 0 0 0 0 0,,
33,8,5,0,,,,,,,,,0 0 0 0 0 1 0 0 0 0 0 0,,
33,8,6,0,,,,,,,,,0 0 0 0 0 0 1 0 0 0 0 0,,
33,8,7,0,,,,,,,,,0 0 0 0 0 0 0 1 0 0 0 0,,
33,8,8,0,,,,,,,,,0 0 0 0 0 0 0 0 1 0 0 0,,
32,14,0,0,,,,,,,,,1 0 0 0 0 0 0 0 0 0 0 0,,
32,22,0,0,,,,,,,,,1 0 0 0 0 0 0 0 0 0 0 0,,
32,16,0,0,,,,,,,,,1 0 0 0 0 0 0 0 0 0 0 0,,
32,24,0,0,,,,,,,,,1 0 0 0 0 0 0 0 0 0 0 0,,
32,32,0,0,,,,,,,,,1 0 0 0 0 0 0 0 0 0 0 0,,
32,15,0,0,,,,,,,,,1 0 0 0 0 0 0 0 0 0 0 0,,
32,23,0,0,,,,,,,,,1 0 0 0 0 0 0 0 0 0 0 0,,
32,31,0,0,,,,,,,,,1 0 0 0 0 0 0 0 0 0 0 0,,
